Origin Airport Code,Destination Airport Code,Origin Latitude,Origin Longitude,Destination Latitude,Destination Longitude,Great Circle Distance,Timezone Difference,Continent Origin,Continent Destination,Route Popularity,Flight_Distance
ORG141,DST518,56.16923365,68.92276053,39.05623758,-142.3240903,9023.854517,-6,Asia,North America,661,9062.746096
ORG653,DST591,22.00890142,133.8386468,59.48903642,-89.93301905,10116.09339,5,Asia,North America,785,10142.8586
ORG833,DST348,-34.69282953,49.82483358,56.32175504,-53.47861974,13938.24605,-8,Africa,North America,338,13954.64518
ORG156,DST485,49.91599038,-8.576985493,26.32809385,113.0294975,9772.566512,-3,Europe,Asia,949,9765.233355
ORG766,DST952,-46.83206638,-49.85934268,-12.18395282,36.57785483,8754.023984,7,South America,Africa,340,8708.388334
ORG115,DST951,-27.24073668,130.1802796,7.485141126,24.39704418,11944.72679,-3,Australia,Africa,477,11903.44696
ORG572,DST464,-34.71879287,43.02163728,23.05935878,77.30472221,7373.210864,12,Africa,Asia,478,7392.542503
ORG567,DST162,62.85139669,-109.3316091,-44.84474672,-42.06455948,13361.59604,-8,North America,South America,72,13393.05049
ORG741,DST948,61.54221929,-11.22995961,-10.69985246,112.7391127,12803.10787,9,Europe,Australia,609,12831.31506
ORG524,DST806,54.50556702,-7.042565721,-14.22372148,130.0197344,14204.12439,10,Europe,Australia,208,14157.61634
ORG432,DST714,27.32862833,-84.18677036,25.63394025,-86.39274037,289.3227963,10,North America,North America,446,259.674234
ORG608,DST939,-18.39262531,17.78384947,-36.94360337,150.2155946,12096.62793,-2,Africa,Australia,670,12079.25661
ORG698,DST774,-41.22329604,122.5190077,7.253118887,43.97855019,9592.895869,8,Australia,Asia,53,9618.401866
ORG594,DST232,34.24199551,54.56592458,-49.32490871,-81.09771359,16045.90903,0,Africa,South America,957,16081.7822
ORG454,DST960,68.22451615,-99.36165057,64.24333037,-70.72371384,1342.941175,12,North America,North America,80,1325.199789
ORG669,DST763,-25.42619375,152.3227217,-6.089655153,40.83181408,11838.53004,8,Australia,Africa,138,11809.88061
ORG567,DST468,46.03303018,-156.318551,-20.79880682,52.11505368,16203.19095,9,North America,Africa,310,16252.96473
ORG770,DST882,-35.38024585,-31.73124951,38.15975144,56.17867848,12179.57045,8,South America,Asia,841,12133.18986
ORG880,DST466,51.24931991,86.2243873,-10.85855967,112.668144,7361.484131,1,Asia,Australia,65,7348.696142
ORG595,DST800,40.6656588,137.8810738,-16.69027593,35.66743246,12223.59152,-11,Asia,Africa,827,12227.97127
ORG540,DST704,66.01929064,41.30751231,50.9700899,-85.92761934,6259.857539,5,Europe,North America,890,6219.360478
ORG369,DST403,41.62063039,-63.5459069,18.89459631,-74.30531719,2724.778638,-8,North America,North America,946,2723.882992
ORG920,DST922,14.98273586,92.69437903,56.10877436,-1.77614199,8902.265039,4,Asia,Europe,368,8858.784851
ORG406,DST503,16.53419248,88.56366617,-26.01071077,119.0060346,5763.420959,6,Asia,Australia,659,5747.409306
ORG296,DST135,18.88281525,-70.54164576,58.79100516,-61.90128307,4492.560949,-6,North America,North America,457,4493.070032
ORG389,DST137,-53.92403424,-48.01238519,-18.54475664,-40.92318989,3980.71845,-3,South America,South America,10,3991.48643
ORG248,DST402,25.67697587,-106.150561,-29.87786346,117.6950268,15701.84344,2,North America,Australia,289,15707.91764
ORG747,DST787,10.82492506,-63.93912382,5.789717865,-12.0549038,5729.734433,7,South America,Africa,903,5734.790294
ORG585,DST918,42.29174673,-165.313253,42.5072403,-53.8736688,8362.519355,4,North America,North America,258,8390.683746
ORG233,DST420,-20.31946707,118.995868,51.62479149,99.67052533,8218.468587,-12,Australia,Asia,215,8224.594214
ORG509,DST466,58.085417,17.53477733,-44.49845371,145.3201493,16199.71965,9,Europe,Australia,90,16220.91221
ORG992,DST473,51.44648025,-8.036499025,32.67836696,-99.17338034,7303.33394,11,Europe,North America,376,7294.883647
ORG513,DST562,3.207771649,-72.03944026,-35.08328033,154.8938568,14028.60472,1,South America,Australia,249,14075.62186
ORG340,DST433,-22.79491799,139.50953,24.33893447,-12.90648661,17203.02428,10,Australia,Africa,384,17215.24733
ORG599,DST822,25.80980605,50.78198598,56.52146468,-2.826428814,5433.985724,-11,Asia,Europe,976,5404.78888
ORG542,DST318,61.28206234,-114.8320896,57.41681219,121.2921722,5949.625117,1,North America,Asia,735,5941.099149
ORG258,DST142,-30.96578926,35.85770206,46.6829492,137.6179308,13301.16917,5,Africa,Asia,926,13292.45915
ORG888,DST330,49.12478009,27.60167641,6.371222348,-4.306156775,5615.917164,10,Europe,Africa,454,5625.245686
ORG401,DST345,33.36366688,113.2648872,-30.44304478,30.54878219,11208.297,-10,Asia,Africa,220,11239.94812
ORG620,DST786,6.137022955,-30.15175533,-22.04937135,148.683316,18241.29367,12,South America,Australia,228,18230.34318
ORG376,DST631,7.701176363,-79.0831348,68.24763245,-88.13233952,6765.853609,-6,South America,North America,347,6733.230108
ORG590,DST197,52.17521804,-101.7043581,-18.34122004,-83.99784561,8026.497424,11,North America,South America,593,8055.927155
ORG195,DST197,40.77595625,30.4275002,9.215462086,32.05717228,3513.045373,11,Europe,Africa,573,3528.316973
ORG219,DST556,51.77899105,1.603184751,8.688860347,-66.11299774,7725.389868,5,Europe,South America,927,7736.097565
ORG769,DST891,-44.28176007,124.8911554,48.93229856,4.777952117,15530.81355,-10,Australia,Europe,998,15494.10278
ORG895,DST328,66.28765268,44.81790132,-26.33198561,124.2162101,12216.4884,-11,Europe,Australia,808,12189.90291
ORG885,DST429,-0.818848248,-35.4227412,10.75380756,-77.12706118,4787.159014,5,South America,South America,38,4749.286736
ORG131,DST710,-12.1509561,39.75801621,40.6847379,-91.2174277,14295.15385,-3,Africa,North America,532,14280.77055
ORG918,DST859,1.476575876,104.4194559,-0.898515062,3.87840568,11181.73399,-11,Asia,Africa,878,11200.44226
ORG656,DST134,43.35963502,40.43281506,20.88650953,-108.339256,12191.25338,3,Asia,North America,12,12230.79751
ORG812,DST167,45.07655281,-100.6496219,-15.92888229,129.1853139,14368.61094,-4,North America,Australia,75,14329.72589
ORG151,DST249,34.19117336,18.17593422,5.782165434,-7.338206702,4106.981358,0,Africa,Africa,395,4120.672199
ORG447,DST838,0.422344731,31.88664891,16.21863946,149.0228612,12881.00038,-12,Africa,Asia,86,12840.85637
ORG614,DST203,-14.66241142,124.243116,44.26036028,55.4678787,9534.559671,0,Australia,Asia,713,9521.028006
ORG818,DST154,68.05066411,-164.5116053,52.28151498,49.46754111,6342.50144,3,North America,Europe,57,6375.137115
ORG631,DST883,-19.59340722,31.11519047,41.18232102,-102.5254724,15038.70568,9,Africa,North America,656,15034.81723
ORG579,DST843,23.92588204,-82.66072382,15.99145409,-84.85518706,911.5282622,10,North America,North America,758,898.2238085
ORG733,DST926,38.53873066,39.14978194,30.30367783,72.29296615,3155.635715,-3,Europe,Asia,328,3131.402954
ORG415,DST782,12.99723289,-55.9829411,2.626613462,72.69089649,14090.82677,-11,South America,Asia,757,14072.43774
ORG213,DST134,40.17781694,28.52467243,-38.45997969,138.7911446,14175.30583,0,Europe,Australia,585,14177.71672
ORG615,DST161,13.44568596,102.9109914,25.73237816,-129.0668579,12901.07496,0,Asia,North America,61,12888.70785
ORG209,DST830,-39.71911073,127.9282316,14.58229001,109.5081367,6332.467023,-3,Australia,Asia,424,6307.645274
ORG899,DST612,-24.94625897,117.9403024,-41.18181994,121.6234495,1837.156748,-3,Australia,Australia,548,1873.083533
ORG262,DST658,-40.58834303,117.291703,50.93022825,66.03195069,11326.87806,-3,Australia,Asia,563,11299.39489
ORG631,DST718,10.51760053,-72.69252835,38.60652878,4.756195034,8193.757333,-11,South America,Europe,685,8214.703496
ORG772,DST530,18.42176206,106.4886299,-22.01858846,-18.38484545,14279.27238,6,Asia,Africa,501,14257.96092
ORG912,DST958,-8.100762341,4.530760018,-21.31336049,12.55384692,1702.643808,-10,Africa,Africa,854,1681.177927
ORG863,DST367,-34.56314755,114.5714338,10.50713962,116.4347361,5015.438804,11,Australia,Asia,19,5003.09146
ORG501,DST547,-26.2243023,136.3734671,49.87873404,-169.0490349,10025.68298,-11,Australia,North America,945,9994.396776
ORG241,DST741,51.32215688,-82.61234808,-25.94857276,148.2055989,14917.51267,12,North America,Australia,239,14876.13796
ORG570,DST894,42.01364128,-3.22802957,-12.44753415,15.75939085,6359.813837,-8,Europe,Africa,897,6403.184188
ORG660,DST831,-15.26678153,116.8639286,2.091568922,77.64811657,4725.376747,-7,Australia,Asia,816,4711.22571
ORG712,DST186,28.78343914,-86.454047,-37.23121363,136.3577968,15949.8886,-5,North America,Australia,280,15991.07292
ORG349,DST103,4.278559164,137.1111712,29.76183102,93.05538197,5422.293096,4,Asia,Asia,721,5395.345772
ORG777,DST354,-28.3648519,-31.4533494,48.93176477,83.75333394,14142.21218,-5,South America,Asia,778,14119.27513
ORG723,DST852,-12.25258813,32.56812414,-13.34244538,145.5735584,12100.48024,-9,Africa,Australia,550,12057.14103
ORG420,DST307,-12.51203582,112.0979189,0.971835202,53.85172383,6597.708155,12,Australia,Asia,450,6638.487973
ORG780,DST876,51.75329638,36.97120213,-38.84065001,135.0536328,13796.92398,-1,Europe,Australia,868,13779.23079
ORG425,DST566,-3.7894733,43.97667081,-18.18324354,-15.99109965,6707.839519,-12,Africa,Africa,54,6672.634312
ORG104,DST834,52.07053415,-62.46601048,26.10820812,34.56707019,8202.631031,5,North America,Africa,281,8224.371473
ORG856,DST898,-45.77116684,-59.20128375,60.23756019,45.58132918,15040.9378,12,South America,Europe,678,15077.98068
ORG792,DST239,26.93161835,50.37326006,46.8813688,29.53316499,2871.671096,-4,Asia,Europe,514,2847.941432
ORG248,DST332,20.84475903,-165.4757766,-40.2961861,132.9340109,9311.762199,1,North America,Australia,904,9337.030525
ORG243,DST821,-17.25456914,154.069332,-10.42165353,143.9621995,1328.998329,0,Australia,Australia,324,1376.244247
ORG797,DST223,11.32064168,130.960405,17.41044529,-94.31028303,14105.02301,9,Asia,North America,775,14103.50808
ORG240,DST895,-41.57968215,111.4790044,24.63836689,-147.0216215,12714.5302,4,Australia,North America,401,12686.15755
ORG588,DST739,-53.20999082,-83.47651062,57.48779135,-13.05504644,13851.93545,5,South America,Europe,330,13883.85344
ORG539,DST238,45.86197263,45.24126843,-2.118142284,-76.35103351,12567.5396,-5,Asia,South America,277,12586.10999
ORG564,DST559,39.58424548,-7.533974927,-33.2857,135.2108142,16634.61429,1,Europe,Australia,506,16645.53943
ORG523,DST844,66.93270492,-20.67458742,31.37450829,139.6823979,8958.292765,-10,Europe,Asia,631,8920.244265
ORG914,DST483,-15.15585552,111.8817066,-36.49556745,-52.40390281,14039.40811,12,Australia,South America,7,14018.0256
ORG817,DST145,51.83460826,38.99243477,53.24382325,20.12934207,1281.504066,1,Europe,Europe,111,1331.083292
ORG762,DST234,7.928796788,47.43131588,54.0122201,-17.05574654,7645.669762,-7,Africa,Europe,188,7615.909895
ORG294,DST679,62.1589007,-17.93697551,38.83141159,147.4310483,8708.810057,4,Europe,Asia,861,8684.083518
ORG882,DST678,-16.66079159,131.1832599,-17.18408237,138.6012093,791.2147929,-3,Australia,Australia,643,826.998252
ORG563,DST203,26.75657918,-136.0739666,68.39432021,-155.1828259,4801.0605,8,North America,North America,216,4821.280426
ORG837,DST653,58.67255148,6.969254666,30.0933991,-87.02191165,7406.61063,7,Europe,North America,428,7418.369357
ORG733,DST737,-34.98007098,-47.74307829,24.21683153,62.02873382,13254.98072,7,South America,Asia,423,13254.58586
ORG894,DST743,-27.50644273,1.881587017,28.05637003,57.49890458,8563.032275,7,Africa,Asia,44,8527.939846
ORG833,DST577,-41.86208061,115.1820643,15.3755233,-152.0252689,11368.05625,-3,Australia,North America,104,11351.82084
ORG804,DST197,17.46452955,72.23835051,-45.44056242,-30.13693142,12335.21696,-9,Asia,South America,409,12374.57541
ORG527,DST629,26.66239772,-147.9643827,-43.88970428,147.0186017,10256.60298,6,North America,Australia,301,10217.06353
ORG586,DST776,35.93487514,143.1401655,19.11930118,32.53704529,10498.5051,1,Asia,Africa,637,10531.95923
ORG880,DST816,-45.48690375,-53.89748918,36.07978721,38.70011471,12950.13959,-2,South America,Europe,526,12921.35883
ORG474,DST891,-20.27132778,154.2429566,-36.89839173,141.0532969,2247.888043,1,Australia,Australia,671,2226.422697
ORG103,DST195,-30.00701298,118.2784202,41.03648512,-125.3046477,14259.52713,-5,Australia,North America,376,14293.62333
ORG727,DST825,17.60804863,17.2194381,37.68491592,-50.26608381,6863.079968,-4,Africa,North America,995,6906.252217
ORG131,DST491,41.15410667,1.232028826,38.32353887,-22.71644718,2065.053293,-10,Europe,Europe,267,2022.521564
ORG394,DST508,1.279541775,-77.86952858,42.8002754,-152.4178225,8655.64118,11,South America,North America,701,8687.368165
ORG278,DST407,62.97998457,35.41183517,1.707745993,-71.85910155,10698.68307,6,Europe,South America,134,10663.22531
ORG449,DST511,52.58320477,-11.28660976,40.89372715,-12.26627621,1301.920099,8,Europe,Europe,668,1321.79741
ORG640,DST153,42.97377799,-7.551277572,57.08074889,-89.47576542,5681.169371,-5,Europe,North America,487,5715.98459
ORG432,DST459,9.998131587,-36.80275378,32.68489866,-144.6025485,11028.87268,-2,South America,North America,858,11003.25956
ORG115,DST895,1.937546184,-71.61574085,-4.279517879,-72.95223182,707.0772798,-3,South America,South America,54,673.6385858
ORG544,DST216,24.84549112,-167.92915,37.14144224,-54.10139591,10253.1296,-6,North America,North America,589,10250.77079
ORG276,DST319,-29.28148807,8.481080494,4.221572039,45.43626769,5422.780431,-3,Africa,Africa,455,5383.71948
ORG991,DST266,-15.91800246,116.3071091,38.60216571,-21.13278122,15171.57003,-6,Australia,Europe,210,15187.0209
ORG290,DST425,16.02383781,-142.1775869,48.20870134,11.89135009,12423.80106,7,North America,Europe,262,12376.04444
ORG985,DST305,-13.98983592,131.8231154,-2.681461386,23.5844631,11895.71441,8,Australia,Africa,913,11893.20119
ORG659,DST656,-30.78982848,110.6492031,-40.94800466,120.8766343,1455.558024,10,Australia,Australia,363,1462.129168
ORG635,DST619,36.22238157,109.9534525,-30.74092455,-36.9161048,16898.32876,-8,Asia,South America,707,16868.59953
ORG986,DST199,-13.43276011,134.1648837,-35.27627272,142.4774066,2567.95349,1,Australia,Australia,959,2583.500109
ORG226,DST306,-12.96468032,-46.75661214,10.6979986,-79.07832398,4432.779289,-2,South America,South America,572,4444.56015
ORG956,DST249,15.34234648,43.09466396,18.39263589,-9.89538112,5629.752954,-1,Africa,Africa,135,5605.853048
ORG276,DST255,38.54937488,-3.992005352,58.81149486,-82.57106721,5801.089431,9,Europe,North America,510,5846.586735
ORG591,DST362,69.02005514,19.07714949,42.90107957,-134.6914064,7383.404207,-7,Europe,North America,938,7384.85391
ORG620,DST610,-15.09240449,145.6713586,64.89559966,-9.770162743,14174.1183,10,Australia,Europe,819,14166.73624
ORG541,DST489,-37.14617194,-67.27193918,-24.60395567,132.7552143,12835.83506,4,South America,Australia,333,12814.43122
ORG185,DST455,-39.57381657,156.3559457,67.57664126,31.41632457,15481.23913,-5,Australia,Europe,271,15523.55915
ORG154,DST267,32.11504113,93.02620319,20.7477245,-103.932908,13866.0282,1,Asia,North America,73,13911.76716
ORG918,DST991,-44.25643151,137.1110803,61.46313498,13.60561315,15936.23027,-3,Australia,Europe,517,15892.25059
ORG487,DST745,26.61479792,126.0510878,68.15141804,5.645795483,8414.710022,1,Asia,Europe,581,8416.437544
ORG781,DST464,37.78875121,5.718455903,5.47042651,71.55139183,7520.852007,-4,Europe,Asia,715,7473.015539
ORG690,DST132,45.33823708,42.96215368,-31.65290197,139.4362231,12915.27674,10,Europe,Australia,238,12914.34576
ORG861,DST824,-44.38969471,-64.13787985,36.57270115,82.20295648,17062.13501,-6,South America,Asia,898,17062.88719
ORG715,DST793,48.98983451,-18.30450303,58.46325129,85.7622752,6222.83945,2,Europe,Asia,396,6205.131361
ORG453,DST260,53.06651835,-19.52199075,24.57508607,34.6788201,5482.070518,-8,Europe,Africa,355,5462.982339
ORG796,DST585,48.40605714,-101.9396996,20.09949038,148.481669,9700.988,11,North America,Asia,686,9659.976488
ORG685,DST219,-5.066399518,-71.27668859,48.92576241,-1.300799963,8999.740651,-5,South America,Europe,767,9019.298479
ORG561,DST366,21.40415283,-68.99968262,69.1773899,-113.274141,6080.660164,-8,North America,North America,315,6045.873871
ORG714,DST727,22.16982552,90.26478647,-26.63926789,-47.23870691,15702.58122,-1,Asia,South America,224,15708.48425
ORG447,DST694,-30.5647913,12.00996203,-10.74350646,12.93574549,2206.100199,3,Africa,Africa,342,2210.082939
ORG465,DST327,-43.56057066,111.1133369,57.93536,142.4246374,11652.44591,-5,Australia,Asia,838,11653.33185
ORG700,DST999,48.25229728,85.38121135,39.7592853,115.3108703,2553.144192,9,Asia,Asia,873,2547.668492
ORG242,DST674,1.517960496,89.26474289,-15.99029277,41.47601441,5596.591436,4,Asia,Africa,857,5549.894857
ORG964,DST287,62.20151035,-22.12914356,-46.87327938,-39.91888579,12231.61993,-12,Europe,South America,759,12193.13639
ORG382,DST892,55.96294643,-93.04990171,-32.26740063,117.6477557,16472.81639,12,North America,Australia,958,16503.64575
ORG509,DST498,-5.791649689,-54.34433961,-29.57672849,110.5516523,15764.3478,11,South America,Australia,543,15754.47852
ORG500,DST571,19.26091632,118.986311,-29.21775284,143.580949,6001.662058,0,Asia,Australia,82,5980.975898
ORG399,DST510,17.59342682,-72.4526865,53.92940572,-93.5337607,4428.440739,12,North America,North America,409,4419.75568
ORG834,DST179,3.049549975,-62.27730106,42.40836607,13.42290767,8607.481924,-6,South America,Europe,124,8576.491074
ORG201,DST543,-12.36104346,144.7634637,-28.90640186,-52.13497174,15080.25148,-9,Australia,South America,835,15069.23189
ORG740,DST996,45.8433857,-6.939756602,-35.27947222,146.3775523,17490.17205,1,Europe,Australia,609,17501.02117
ORG778,DST777,18.25496479,103.3371024,47.55177005,-123.900314,11316.7049,4,Asia,North America,485,11314.92953
ORG954,DST366,18.6828886,148.2434329,-25.620889,-15.02030068,18128.93378,0,Asia,Africa,269,18173.55926
ORG686,DST663,-12.69761597,133.0675805,-39.40848291,153.7264847,3596.879461,1,Australia,Australia,847,3627.185473
ORG718,DST480,-36.51444042,-34.24453039,60.45987494,-10.09500113,11006.16746,7,South America,Europe,173,11015.09028
ORG980,DST942,-39.58247065,-67.83634208,35.68832295,-156.5924348,12341.02119,-9,South America,North America,785,12383.59358
ORG667,DST517,-25.33549044,135.5962246,-19.14852558,142.2174945,967.95466,8,Australia,Australia,381,999.4289843
